Year,Series,Gender,Sector,Age group,Ethnicity,Wealth Index Quintile,Geopolitical zone,State,ICT skill,GeoCode,Value
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Imo,"Found, downloaded, installed and configured software",NGIM16,0.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Jigawa,"Found, downloaded, installed and configured software",NGJI17,0.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Kaduna,"Found, downloaded, installed and configured software",NGKD18,4.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Kano,"Found, downloaded, installed and configured software",NGKN19,1.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Katsina,"Found, downloaded, installed and configured software",NGKT20,1.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Kebbi,"Found, downloaded, installed and configured software",NGKE21,3.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Kogi,"Found, downloaded, installed and configured software",NGKO22,1.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Kwara,"Found, downloaded, installed and configured software",NGKW23,5.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Lagos,"Found, downloaded, installed and configured software",NGLA24,22.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Nasarawa,"Found, downloaded, installed and configured software",NGNA25,8.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Niger,"Found, downloaded, installed and configured software",NGNI26,3.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Ogun,"Found, downloaded, installed and configured software",NGOG27,6.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Ondo,"Found, downloaded, installed and configured software",NGON28,3.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Osun,"Found, downloaded, installed and configured software",NGOS29,1.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Oyo,"Found, downloaded, installed and configured software",NGOY30,4.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Plateau,"Found, downloaded, installed and configured software",NGPL31,3.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Rivers,"Found, downloaded, installed and configured software",NGRI32,11.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Sokoto,"Found, downloaded, installed and configured software",NGSO33,3.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Taraba,"Found, downloaded, installed and configured software",NGTA34,1.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Yobe,"Found, downloaded, installed and configured software",NGYO35,8.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Zamfara,"Found, downloaded, installed and configured software",NGZA36,2.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Federal Capital Territory,"Found, downloaded, installed and configured software",NGFC37,17.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NG,3.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,Urban,,,,,,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NG,5.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,Rural,,,,,,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NG,1.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,15-24,,,,,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NG,2.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,15-19,,,,,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NG,1.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,15-17,,,,,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NG,1.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,18-19,,,,,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NG,1.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,20-24,,,,,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NG,3.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,25-29,,,,,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NG,4.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,30-34,,,,,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NG,3.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,35-39,,,,,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NG,3.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,40-44,,,,,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NG,3.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,45-49,,,,,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NG,2.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,Hausa,,,,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NG,1.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,Igbo,,,,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NG,2.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,Yoruba,,,,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NG,6.0
