Year,Series,Gender,Sector,Discrimination,Education level,Ethnicity,Wealth Index Quintile,Geopolitical zone,State,Age group,GeoCode,Value
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Kano,,NGKN19,10.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Katsina,,NGKT20,15.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Kebbi,,NGKE21,34.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Kogi,,NGKO22,3.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Kwara,,NGKW23,4.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Lagos,,NGLA24,1.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Nasarawa,,NGNA25,21.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Niger,,NGNI26,7.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Ogun,,NGOG27,3.5
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Ondo,,NGON28,2.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Osun,,NGOS29,0.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Oyo,,NGOY30,2.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Plateau,,NGPL31,45.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Rivers,,NGRI32,5.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Sokoto,,NGSO33,0.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Taraba,,NGTA34,16.9
